NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,CAT_00,CAT_01,CAT_02,target
60,0,0,2066.0,37,109,35.33,207.8,112,10.5,123.5,9,1.54,5.7,115,13.12,291.6,415,0,0,0
138,0,0,1389.0,44,96,35.0,205.9,94,21.85,257.1,8,3.27,12.1,63,9.4,209.0,510,0,0,0
44,4,0,1701.0,12,139,52.46,308.6,94,12.82,150.8,3,1.97,7.3,66,8.94,198.7,415,0,0,1
25,2,0,260.0,21,69,41.24,242.6,117,17.77,209.0,6,3.89,14.4,82,9.89,219.7,510,0,0,0
145,1,0,4104.0,50,82,39.03,229.6,103,11.74,138.1,3,0.89,3.3,109,11.29,250.8,408,0,0,0
122,2,28,607.0,48,62,28.22,166.0,88,19.88,233.9,3,2.08,7.7,84,7.65,170.1,510,0,1,0
121,0,0,4641.0,40,126,24.62,144.8,82,17.05,200.6,9,3.59,13.3,81,9.4,208.8,415,0,0,1
55,0,0,1425.0,7,77,18.04,106.1,100,10.5,123.5,3,3.48,12.9,92,4.34,96.4,510,1,0,0
77,1,0,783.0,6,84,37.71,221.8,125,14.11,166.0,4,3.56,13.2,72,9.46,210.2,415,0,0,0
12,2,0,2636.0,37,98,34.78,204.6,90,18.06,212.5,7,2.65,9.8,95,8.19,182.1,415,0,0,0
64,3,0,4218.0,37,93,36.3,213.5,114,14.16,166.6,3,3.81,14.1,78,5.49,122.0,510,0,0,0
92,2,44,4025.0,33,95,25.84,152.0,73,23.37,274.9,1,2.7,10.0,121,7.31,162.4,415,0,1,0
125,1,29,3312.0,23,81,44.34,260.8,112,13.91,163.7,6,4.59,17.0,117,12.23,271.7,415,1,1,1
160,1,0,1192.0,36,117,28.29,166.4,129,26.95,317.0,2,2.7,10.0,121,7.22,160.4,408,0,0,0
79,0,0,2920.0,16,83,30.24,177.9,84,14.22,167.3,8,4.1,15.2,142,10.07,223.7,415,0,0,0
36,3,0,2060.0,39,97,39.97,235.1,104,16.73,196.8,7,1.89,7.0,110,11.69,259.7,415,0,0,0
102,2,0,3953.0,7,92,31.76,186.8,123,14.76,173.7,4,2.62,9.7,131,11.29,250.9,415,0,0,0
138,1,0,4069.0,14,81,45.63,268.4,115,14.82,174.4,4,3.13,11.6,96,8.71,193.5,408,1,0,0
164,3,0,3642.0,44,95,32.66,192.1,94,21.23,249.8,3,1.97,7.3,100,5.97,132.6,510,0,0,0
125,0,0,829.0,23,82,40.92,240.7,85,22.9,269.4,3,2.73,10.1,74,8.42,187.1,415,0,0,1
72,2,0,2927.0,48,113,30.58,179.9,112,12.73,149.8,7,2.65,9.8,79,7.57,168.2,408,0,0,0
74,3,0,1695.0,22,86,53.4,314.1,99,18.9,222.4,5,3.32,12.3,121,11.66,259.0,415,0,0,1
134,0,41,2225.0,22,82,27.54,162.0,77,27.6,324.7,5,3.21,11.9,112,7.2,160.1,415,0,1,0
145,1,0,2812.0,19,89,29.89,175.8,119,23.32,274.3,4,3.35,12.4,69,10.2,226.6,415,0,0,0
136,0,0,1321.0,1,91,18.6,109.4,111,17.64,207.5,5,3.13,11.6,107,6.08,135.0,510,0,0,0
209,3,0,3189.0,40,124,43.37,255.1,110,19.6,230.6,5,2.3,8.5,69,9.81,218.0,510,0,0,1
66,3,0,1532.0,48,84,35.48,208.7,88,14.73,173.3,3,2.24,8.3,107,11.91,264.7,415,1,0,0
152,1,20,335.0,46,108,36.48,214.6,82,8.21,96.6,5,2.13,7.9,145,7.68,170.7,510,0,1,0
162,1,0,1875.0,6,121,8.36,49.2,136,12.23,143.9,13,3.27,12.1,97,9.14,203.0,408,0,0,0
72,2,0,961.0,37,133,24.02,141.3,96,11.47,134.9,3,3.02,11.2,97,10.24,227.5,510,0,0,0
101,4,0,3817.0,11,89,43.04,253.2,114,20.22,237.9,7,2.62,9.7,85,6.94,154.3,415,0,0,0
125,0,0,2815.0,49,128,35.02,206.0,71,16.84,198.1,3,3.56,13.2,116,6.12,135.9,415,0,0,0
46,2,0,4058.0,39,105,6.87,40.4,83,14.65,172.4,2,2.43,9.0,89,6.53,145.1,408,0,0,0
132,1,0,3223.0,22,104,49.5,291.2,132,19.91,234.2,3,2.4,8.9,87,8.63,191.7,408,0,0,1
193,0,31,3961.0,21,58,12.1,71.2,105,10.6,124.7,3,3.16,11.7,108,7.0,155.5,415,0,1,0
63,0,0,66.0,49,69,44.51,261.8,135,20.83,245.0,4,3.97,14.7,94,9.09,202.1,510,0,0,1
124,1,0,1711.0,29,134,32.52,191.3,113,22.23,261.5,3,2.7,10.0,111,8.2,182.3,510,0,0,0
144,0,0,491.0,7,101,22.66,133.3,127,21.72,255.5,2,3.13,11.6,68,10.29,228.6,415,0,0,0
116,2,24,2175.0,30,138,31.21,183.6,90,17.32,203.8,3,1.62,6.0,89,7.51,166.9,408,0,1,0
189,1,30,4409.0,20,116,26.38,155.2,50,16.62,195.5,6,4.16,15.4,108,7.65,170.1,415,0,1,0
97,1,28,4397.0,30,93,48.13,283.1,98,15.76,185.4,8,1.65,6.1,78,14.08,312.8,408,0,1,0
137,2,50,2523.0,49,94,31.71,186.5,106,15.13,178.0,4,3.27,12.1,100,9.7,215.6,510,0,1,0
142,0,38,349.0,14,104,27.76,163.3,114,11.56,136.0,6,1.16,4.3,127,11.21,249.1,415,0,1,0
84,1,0,2172.0,36,125,34.58,203.4,88,15.55,182.9,2,3.73,13.8,121,9.62,213.7,510,0,0,0
119,1,19,1678.0,30,110,30.28,178.1,100,18.09,212.8,6,2.7,10.0,123,10.18,226.3,415,0,1,0
158,1,0,1092.0,22,103,33.3,195.9,95,7.57,89.1,3,2.78,10.3,82,13.6,302.2,415,0,0,0
50,1,0,765.0,28,127,50.2,295.3,100,10.83,127.4,6,2.59,9.6,105,7.51,166.8,415,0,0,0
98,2,0,1339.0,18,82,23.14,136.1,118,13.29,156.3,5,2.73,10.1,83,7.15,158.8,408,0,0,0
101,2,24,3288.0,11,95,19.4,114.1,86,13.73,161.5,9,3.51,13.0,90,7.93,176.3,415,0,1,0
182,2,0,4820.0,31,124,47.45,279.1,108,15.34,180.5,11,2.57,9.5,104,9.79,217.5,415,0,0,1
51,0,0,3866.0,49,111,28.78,169.3,69,11.86,139.5,3,3.24,12.0,87,8.87,197.0,408,0,0,0
117,2,0,2538.0,27,94,36.45,214.4,149,11.73,138.0,1,2.67,9.9,102,6.69,148.7,510,0,0,0
92,0,0,4310.0,38,125,43.49,255.8,111,12.13,142.7,3,3.16,11.7,101,8.15,181.2,415,1,0,0
86,2,0,2200.0,22,71,25.19,148.2,91,24.23,285.1,3,1.67,6.2,155,7.49,166.4,408,0,0,0
122,2,0,1601.0,50,93,20.28,119.3,103,19.03,223.9,4,2.35,8.7,122,9.54,211.9,415,0,0,0
156,1,27,4108.0,31,137,32.69,192.3,115,16.99,199.9,8,4.0,14.8,112,10.99,244.2,408,0,1,0
127,0,0,4076.0,31,91,41.68,245.2,92,18.46,217.2,6,3.75,13.9,128,10.94,243.1,510,0,0,1
130,5,0,2951.0,27,106,36.75,216.2,86,30.91,363.7,2,4.56,16.9,123,5.7,126.7,408,1,0,1
158,2,0,2570.0,32,114,29.31,172.4,69,21.81,256.6,0,0.0,0.0,104,10.59,235.3,408,0,0,0
145,1,30,4103.0,25,107,29.8,175.3,116,13.03,153.3,3,3.0,11.1,85,10.51,233.6,510,1,1,0
90,0,26,1510.0,43,104,28.73,169.0,104,16.05,188.8,3,3.59,13.3,76,9.6,213.3,415,1,1,1
127,3,27,3956.0,36,113,0.44,2.6,102,21.59,254.0,5,2.48,9.2,156,10.92,242.7,510,0,1,0
109,1,0,2984.0,13,143,31.3,184.1,105,17.99,211.7,2,2.67,9.9,116,10.93,243.0,415,0,0,0
88,1,0,1306.0,1,90,30.92,181.9,87,12.88,151.5,3,2.03,7.5,100,6.44,143.0,415,0,0,0
101,0,9,3528.0,50,116,27.22,160.1,121,17.85,210.0,9,2.92,10.8,65,6.26,139.1,510,0,1,0
171,0,0,1806.0,11,122,32.27,189.8,85,14.76,173.7,1,2.78,10.3,84,11.57,257.1,510,0,0,0
21,1,0,1260.0,45,142,37.94,223.2,114,18.4,216.5,2,3.35,12.4,111,9.66,214.7,415,0,0,0
145,2,31,989.0,49,94,36.72,216.0,123,19.13,225.1,1,2.89,10.7,109,10.56,234.7,408,0,1,0
90,2,0,1458.0,8,124,33.75,198.5,100,22.66,266.6,7,2.16,8.0,80,10.95,243.3,415,0,0,0
33,1,0,2177.0,4,115,27.12,159.5,118,16.61,195.4,7,1.92,7.1,86,4.61,102.4,408,0,0,0
61,2,40,814.0,38,78,17.85,105.0,100,15.35,180.6,2,2.75,10.2,115,7.83,174.1,408,0,1,1
107,3,0,473.0,5,108,34.77,204.5,110,13.8,162.4,1,3.62,13.4,102,6.98,155.0,415,0,0,0
147,0,0,2524.0,20,92,46.58,274.0,82,19.7,231.8,1,1.67,6.2,83,12.76,283.6,408,0,0,1
117,2,0,3361.0,1,84,26.98,158.7,91,15.44,181.7,10,2.08,7.7,67,7.98,177.3,510,0,0,0
95,1,0,1207.0,1,116,39.08,229.9,110,17.2,202.4,6,3.83,14.2,105,7.71,171.4,415,0,0,0
186,1,0,3825.0,16,97,23.43,137.8,118,15.95,187.7,6,2.35,8.7,85,6.59,146.4,510,0,0,0
128,0,0,4977.0,22,94,30.5,179.4,92,22.98,270.4,4,2.13,7.9,88,8.59,191.0,415,0,0,0
55,3,39,1994.0,0,101,23.68,139.3,117,15.16,178.3,1,2.19,8.1,104,11.09,246.5,408,0,1,0
134,2,0,4145.0,35,86,1.33,7.8,100,14.57,171.4,2,3.48,12.9,80,8.39,186.5,415,0,0,0
96,1,23,2897.0,15,88,31.13,183.1,89,12.53,147.4,7,3.05,11.3,108,15.76,350.2,415,0,1,0
107,0,0,2138.0,40,79,35.17,206.9,117,22.3,262.4,3,2.89,10.7,69,6.72,149.3,415,0,0,0
123,2,0,2623.0,16,106,23.8,140.0,101,13.06,153.7,1,3.38,12.5,87,2.25,50.1,415,0,0,0
35,2,0,1824.0,36,59,30.46,179.2,101,24.08,283.3,7,1.57,5.8,83,12.84,285.4,415,0,0,0
74,0,0,1893.0,48,136,30.16,177.4,104,20.43,240.3,3,3.24,12.0,133,10.68,237.3,408,0,0,0
130,1,0,397.0,15,129,19.65,115.6,104,14.26,167.8,9,3.4,12.6,124,6.38,141.8,408,0,0,0
137,0,0,1313.0,14,103,40.34,237.3,84,15.02,176.7,4,3.83,14.2,81,11.85,263.4,408,1,0,1
88,1,0,238.0,42,116,30.86,181.5,119,15.9,187.0,7,2.84,10.5,96,9.91,220.3,415,0,0,0
80,3,0,26.0,7,90,8.76,51.5,98,13.94,164.0,4,2.57,9.5,80,7.62,169.4,408,0,0,0
116,3,19,593.0,27,104,26.47,155.7,118,15.76,185.4,2,2.21,8.2,116,8.67,192.7,408,0,1,0
123,2,23,1121.0,39,88,41.65,245.0,105,22.53,265.0,3,4.02,14.9,108,10.79,239.7,510,0,1,0
120,1,0,4950.0,25,99,22.39,131.7,109,13.86,163.1,3,2.89,10.7,116,9.05,201.1,415,0,0,0
146,1,0,3335.0,45,126,18.89,111.1,95,26.64,313.4,6,2.84,10.5,82,9.71,215.7,415,1,0,0
106,3,9,2677.0,17,100,15.05,88.5,109,27.61,324.8,4,2.21,8.2,86,3.6,79.9,510,0,1,0
121,1,44,4839.0,33,85,19.72,116.0,120,12.76,150.1,2,3.24,12.0,98,11.11,246.8,408,0,1,0
137,1,0,2829.0,48,81,26.44,155.5,94,11.31,133.1,2,2.46,9.1,77,11.39,253.1,510,0,0,0
84,2,30,4328.0,30,65,18.11,106.5,108,19.18,225.7,3,1.54,5.7,61,8.49,188.6,408,0,1,0
67,1,31,1840.0,29,68,29.78,175.2,73,16.93,199.2,6,3.56,13.2,99,9.89,219.8,510,0,1,0
161,4,0,4627.0,48,84,26.3,154.7,125,15.11,177.8,2,1.59,5.9,90,7.78,172.9,408,0,0,1
134,2,34,2381.0,31,105,42.02,247.2,133,19.17,225.5,5,1.65,6.1,76,8.38,186.3,510,0,1,1
62,0,32,1613.0,21,93,37.13,218.4,132,20.12,236.7,3,3.56,13.2,137,8.65,192.2,415,1,1,1
120,1,24,2818.0,50,81,38.68,227.5,71,19.97,234.9,13,2.43,9.0,128,7.49,166.4,415,0,1,0
130,0,30,1763.0,15,117,31.45,185.0,141,21.21,249.5,7,2.0,7.4,103,7.1,157.8,408,0,1,0
20,2,0,895.0,48,89,31.76,186.8,51,21.54,253.4,6,3.32,12.3,105,12.29,273.1,408,0,0,0
68,1,0,3609.0,46,119,27.0,158.8,105,18.0,211.8,3,2.78,10.3,101,8.91,198.1,415,0,0,0
112,0,0,991.0,4,150,35.48,208.7,104,18.09,212.8,4,2.3,8.5,98,8.01,178.1,415,0,0,0
77,3,0,51.0,15,95,31.6,185.9,98,18.02,212.0,4,3.05,11.3,81,12.7,282.3,408,0,0,0
109,2,0,1725.0,40,74,37.83,222.5,75,14.42,169.7,3,2.43,9.0,94,11.89,264.3,415,0,0,0
108,3,0,1619.0,15,101,34.19,201.1,86,14.51,170.7,3,3.13,11.6,113,10.68,237.4,415,0,0,0
79,1,17,905.0,12,114,28.54,167.9,93,20.71,243.7,2,2.46,9.1,114,9.54,211.9,415,0,1,0
119,3,0,3897.0,20,88,40.65,239.1,79,20.7,243.5,3,2.94,10.9,92,10.39,230.9,408,0,0,1
38,5,0,3760.0,23,109,29.87,175.7,97,18.0,211.8,3,2.48,9.2,109,6.21,137.9,510,0,0,1
109,6,29,4331.0,2,90,18.9,111.2,98,22.4,263.5,6,2.43,9.0,128,10.11,224.7,415,0,1,1
78,1,0,1647.0,25,74,14.91,87.7,58,18.26,214.8,6,2.92,10.8,147,9.06,201.3,415,0,0,0
134,0,0,4598.0,23,99,41.5,244.1,111,20.99,246.9,2,1.94,7.2,133,9.0,200.0,415,0,0,0
47,2,27,121.0,47,89,28.05,165.0,118,10.82,127.3,4,2.08,7.7,95,12.8,284.4,415,0,1,0
59,0,27,4657.0,25,110,21.66,127.4,99,8.78,103.3,3,2.46,9.1,73,7.39,164.2,408,0,1,0
151,0,0,4528.0,13,106,33.12,194.8,103,24.88,292.7,3,1.49,5.5,82,10.11,224.6,415,0,0,0
129,1,0,1040.0,27,131,9.3,54.7,105,21.77,256.1,4,3.0,11.1,135,7.95,176.6,415,0,0,0
107,2,27,132.0,45,104,48.18,283.4,152,19.05,224.1,7,3.89,14.4,63,10.86,241.3,510,0,1,0
137,0,0,151.0,26,112,43.86,258.0,117,20.95,246.5,3,2.94,10.9,100,7.79,173.2,408,1,0,1
76,1,0,4408.0,22,142,15.39,90.5,75,17.99,211.7,2,2.51,9.3,76,8.77,194.9,510,0,0,0
24,0,0,115.0,11,132,40.05,235.6,129,9.85,115.9,2,4.37,16.2,136,8.34,185.4,415,0,0,0
169,2,0,321.0,27,82,24.23,142.5,110,19.67,231.4,4,2.7,10.0,67,5.9,131.2,408,0,0,0
30,1,0,3758.0,23,68,9.18,54.0,96,15.24,179.3,8,2.75,10.2,101,11.12,247.2,408,0,0,0
70,3,0,3909.0,49,87,36.52,214.8,114,11.14,131.0,3,2.54,9.4,104,9.76,216.9,415,0,0,0
52,0,0,3984.0,41,118,42.74,251.4,80,16.71,196.6,2,2.97,11.0,53,8.64,192.0,510,1,0,1
3,4,0,1470.0,11,99,23.63,139.0,108,21.31,250.7,3,1.65,6.1,87,12.88,286.2,408,0,0,0
38,2,0,3053.0,25,114,19.94,117.3,105,17.74,208.7,2,3.89,14.4,98,9.15,203.4,415,0,0,0
104,3,0,3235.0,34,108,44.88,264.0,75,11.24,132.2,8,2.86,10.6,91,8.0,177.7,415,0,0,0
27,1,0,1111.0,18,105,14.04,82.6,99,17.34,204.0,4,2.46,9.1,122,10.09,224.2,408,0,0,0
166,1,28,389.0,16,126,29.89,175.8,76,21.56,253.6,5,3.08,11.4,72,5.78,128.5,415,1,1,0
13,2,0,4429.0,19,100,37.47,220.4,79,17.95,211.2,8,3.67,13.6,112,11.67,259.3,408,0,0,0
52,2,0,2485.0,0,104,36.89,217.0,83,12.95,152.3,4,3.19,11.8,109,6.04,134.3,408,0,0,0
114,1,25,3064.0,41,77,21.93,129.0,110,24.65,290.0,5,3.13,11.6,110,7.97,177.1,415,0,1,0
156,1,0,1937.0,5,106,25.59,150.5,112,13.0,152.9,3,0.95,3.5,86,9.72,215.9,408,0,0,0
90,0,42,2882.0,30,66,32.86,193.3,85,22.38,263.3,4,3.0,11.1,97,9.65,214.4,415,0,1,0
62,2,0,1243.0,49,122,32.22,189.5,95,8.82,103.8,5,2.92,10.8,106,8.13,180.6,415,0,0,0
82,2,33,4548.0,3,95,23.43,137.8,128,20.02,235.5,6,2.97,11.0,70,12.06,268.1,415,0,1,0
52,3,0,2785.0,21,80,21.98,129.3,101,12.13,142.7,4,3.32,12.3,89,11.62,258.3,510,0,0,0
146,1,0,929.0,30,77,19.65,115.6,100,18.16,213.6,6,2.89,10.7,72,9.83,218.4,510,0,0,0
120,2,23,2585.0,39,114,37.72,221.9,84,21.65,254.7,5,1.94,7.2,117,11.27,250.5,415,0,1,0
130,1,0,1633.0,13,113,44.83,263.7,103,15.85,186.5,6,4.94,18.3,99,8.79,195.3,415,0,0,1
90,1,0,3820.0,48,91,10.42,61.3,94,16.52,194.4,9,3.08,11.4,80,6.44,143.1,408,0,0,0
147,1,0,1594.0,32,113,31.25,183.8,110,14.0,164.7,4,2.73,10.1,87,5.0,111.0,408,1,0,0
159,0,0,3325.0,50,68,28.46,167.4,74,12.22,143.8,3,2.78,10.3,111,6.3,140.1,415,0,0,1
74,4,27,3715.0,14,122,26.2,154.1,150,16.6,195.3,2,3.56,13.2,86,12.45,276.7,510,0,1,0
130,0,0,3016.0,43,101,42.84,252.0,105,14.47,170.2,5,1.54,5.7,64,9.41,209.2,408,0,0,0
155,0,0,351.0,39,94,27.73,163.1,108,24.79,291.7,3,3.02,11.2,111,4.34,96.4,408,1,0,0
87,2,0,4085.0,22,80,33.71,198.3,89,15.9,187.0,4,4.48,16.6,96,6.01,133.5,415,0,0,0
81,0,0,4144.0,37,48,55.2,324.7,82,20.09,236.4,5,3.54,13.1,78,8.44,187.6,415,0,0,1
99,2,0,1297.0,45,78,21.81,128.3,120,18.3,215.3,9,3.86,14.3,140,6.47,143.7,510,0,0,0
131,2,0,1016.0,41,110,31.94,187.9,101,17.04,200.5,11,2.75,10.2,125,9.12,202.6,510,0,0,0
89,5,0,1022.0,1,71,21.96,129.2,68,18.2,214.1,4,2.78,10.3,100,9.67,214.9,510,0,0,1
123,4,0,3200.0,25,106,21.34,125.5,96,10.96,128.9,6,1.7,6.3,129,11.34,251.9,415,1,0,1
130,1,26,3932.0,25,108,43.72,257.2,122,19.07,224.3,4,3.4,12.6,118,9.18,204.0,510,0,1,0
99,1,0,2081.0,11,90,21.18,124.6,70,12.44,146.4,6,2.84,10.5,95,7.62,169.4,415,0,0,0
36,1,0,2243.0,49,144,29.77,175.1,69,18.44,216.9,3,2.67,9.9,146,10.97,243.7,408,0,0,0
87,3,0,240.0,49,91,21.13,124.3,105,14.74,173.4,5,2.03,7.5,109,11.53,256.3,415,0,0,0
139,2,0,4014.0,49,130,46.17,271.6,131,13.26,156.0,9,3.13,11.6,108,6.13,136.3,415,0,0,0
189,1,0,1864.0,15,80,37.38,219.9,117,12.18,143.3,7,3.16,11.7,69,5.88,130.6,510,0,0,0
96,3,33,3570.0,32,115,31.16,183.3,87,17.12,201.4,15,2.81,10.4,84,7.98,177.4,415,0,1,0
112,2,0,1274.0,8,119,17.19,101.1,67,18.22,214.4,5,2.78,10.3,112,8.08,179.5,408,0,0,0
75,1,0,4155.0,27,70,34.56,203.3,97,19.46,228.9,3,3.86,14.3,118,10.0,222.2,408,0,0,0
178,2,35,3686.0,32,88,29.82,175.4,65,16.15,190.0,3,2.84,10.5,94,6.24,138.7,415,0,1,0
112,2,0,1894.0,40,97,45.22,266.0,94,18.24,214.6,2,3.83,14.2,100,13.78,306.2,415,0,0,1
108,0,41,272.0,31,110,29.17,171.6,78,11.57,136.1,7,2.92,10.8,103,8.25,183.4,415,0,1,0
100,0,0,3342.0,3,98,13.38,78.7,102,19.18,225.6,8,3.78,14.0,106,6.77,150.4,510,0,0,0
121,0,20,452.0,39,110,36.02,211.9,120,18.28,215.1,2,2.54,9.4,107,10.73,238.5,510,0,1,0
116,1,0,1985.0,41,101,10.83,63.7,95,16.64,195.8,6,2.7,10.0,87,9.45,210.1,415,0,0,0
161,1,0,1147.0,30,100,29.48,173.4,74,18.16,213.7,4,3.11,11.5,69,6.37,141.5,415,0,0,0
19,0,0,2750.0,1,98,40.41,237.7,121,17.6,207.1,4,1.22,4.5,95,8.2,182.2,415,1,0,0
104,1,0,1448.0,49,123,38.4,225.9,106,13.84,162.8,4,2.73,10.1,85,12.24,272.1,415,0,0,0
119,0,32,618.0,13,101,29.41,173.0,93,17.8,209.4,4,3.29,12.2,91,10.4,231.1,415,1,1,0
125,0,0,4066.0,20,102,38.23,224.9,87,12.22,143.8,2,2.16,8.0,105,8.95,198.9,415,0,0,0
156,1,0,114.0,15,122,40.41,237.7,91,15.43,181.5,4,2.08,7.7,151,8.36,185.7,510,0,0,0
109,2,0,59.0,50,128,23.29,137.0,116,18.45,217.0,5,2.7,10.0,86,8.19,182.1,415,0,0,0
95,2,0,4312.0,30,109,24.23,142.5,107,14.97,176.1,3,2.21,8.2,88,8.53,189.6,510,0,0,0
90,1,0,4954.0,23,126,24.21,142.4,118,10.73,126.2,4,1.24,4.6,71,12.34,274.2,408,0,0,0
105,2,21,1420.0,19,112,24.99,147.0,43,16.77,197.3,3,2.35,8.7,93,12.03,267.4,415,0,1,0
101,1,0,1304.0,30,124,37.45,220.3,101,16.03,188.6,4,2.86,10.6,98,12.53,278.4,510,0,0,0
95,1,0,3887.0,23,96,25.36,149.2,116,22.16,260.7,2,2.19,8.1,120,9.05,201.0,415,0,0,0
123,0,0,4903.0,12,88,34.75,204.4,111,11.69,137.5,4,2.7,10.0,100,10.17,226.0,415,0,0,0
160,1,0,1316.0,34,77,36.86,216.8,117,17.62,207.3,2,1.51,5.6,117,10.29,228.6,408,0,0,0
141,1,28,3195.0,1,123,52.36,308.0,128,21.06,247.8,3,2.0,7.4,103,6.88,152.9,510,0,1,0
87,0,0,4626.0,49,125,9.86,58.0,116,5.74,67.5,3,3.11,11.5,136,8.37,185.9,415,0,0,0
81,2,0,3950.0,32,80,29.44,173.2,94,20.08,236.2,6,3.19,11.8,84,10.81,240.2,415,0,0,0
75,4,19,713.0,4,90,35.75,210.3,87,20.55,241.8,3,3.54,13.1,102,9.71,215.7,415,0,1,0
126,0,24,2798.0,19,125,10.01,58.9,90,25.97,305.5,6,3.27,12.1,73,7.15,158.9,408,0,1,0
28,3,0,3929.0,21,102,40.26,236.8,87,14.2,167.1,3,2.62,9.7,115,12.61,280.2,415,0,0,0
153,0,0,3786.0,9,102,38.91,228.9,136,13.66,160.7,2,3.38,12.5,109,9.14,203.1,415,0,0,0
97,2,32,63.0,30,87,15.3,90.0,113,23.49,276.3,6,2.32,8.6,107,8.33,185.2,408,0,1,1
115,2,0,1106.0,15,128,24.94,146.7,74,9.03,106.2,4,3.0,11.1,104,8.9,197.7,408,0,0,0
95,1,0,459.0,48,83,40.34,237.3,65,13.09,154.0,6,3.02,11.2,105,10.67,237.0,408,0,0,0
17,0,0,2530.0,19,118,27.68,162.8,91,19.52,229.6,3,3.67,13.6,94,14.97,332.7,415,1,0,1
105,1,20,2801.0,30,114,31.77,186.9,91,21.79,256.3,2,2.4,8.9,104,15.06,334.7,415,0,1,0
121,2,0,1118.0,43,100,14.64,86.1,113,22.08,259.8,9,2.46,9.1,79,6.66,148.0,415,0,0,0
125,2,0,4503.0,27,89,36.09,212.3,127,18.31,215.4,2,3.05,11.3,73,8.41,186.8,408,0,0,0
124,2,0,3090.0,6,98,25.67,151.0,119,10.25,120.6,2,2.48,9.2,81,6.88,152.8,415,0,0,0
35,2,0,513.0,31,67,26.96,158.6,96,11.08,130.4,5,1.86,6.9,80,10.34,229.8,408,0,0,0
134,0,0,2009.0,50,93,50.32,296.0,117,19.24,226.4,10,3.32,12.3,98,11.11,246.8,510,0,0,1
123,3,32,1294.0,18,77,36.09,212.3,78,21.38,251.5,2,1.78,6.6,85,9.39,208.7,510,0,1,0
124,3,0,2143.0,33,61,39.85,234.4,111,15.24,179.3,6,2.81,10.4,117,12.85,285.5,415,0,0,0
133,2,0,327.0,49,92,30.06,176.8,97,15.94,187.5,3,1.76,6.5,88,8.86,196.8,510,0,0,0
185,0,19,1354.0,2,123,26.74,157.3,94,21.9,257.7,6,2.59,9.6,107,8.57,190.4,415,0,1,0
1,1,26,1558.0,40,68,24.92,146.6,67,14.69,172.8,2,2.7,10.0,113,7.82,173.8,415,0,1,0
107,1,0,1432.0,16,108,44.29,260.5,110,8.7,102.4,5,2.65,9.8,148,5.84,129.7,415,0,0,0
91,1,20,2614.0,34,98,24.84,146.1,104,23.58,277.4,3,1.67,6.2,100,6.2,137.7,415,0,1,0
178,2,0,1086.0,22,134,21.17,124.5,78,12.0,141.2,2,3.08,11.4,113,12.07,268.2,408,1,0,1
123,1,0,4380.0,19,49,35.6,209.4,117,20.18,237.4,11,2.65,9.8,98,10.76,239.2,415,0,0,0
170,1,0,3659.0,44,44,48.57,285.7,144,14.24,167.5,4,2.35,8.7,97,11.7,260.0,415,0,0,1
135,1,0,295.0,11,44,32.45,190.9,109,13.72,161.4,2,2.27,8.4,100,10.44,231.9,415,0,0,0
85,1,0,4129.0,38,88,24.55,144.4,105,22.49,264.6,3,2.67,9.9,94,8.34,185.4,408,0,0,0
134,2,50,1700.0,37,130,35.5,208.8,104,11.3,132.9,4,3.0,11.1,107,6.15,136.7,415,0,1,0
148,1,36,4853.0,42,141,13.19,77.6,60,17.6,207.0,2,2.94,10.9,115,11.51,255.7,415,0,1,0
93,1,0,4037.0,6,101,46.09,271.1,133,20.18,237.4,6,2.27,8.4,103,6.54,145.4,415,0,0,1
138,0,0,899.0,3,104,40.94,240.8,92,12.28,144.5,1,3.13,11.6,98,5.66,125.7,415,0,0,0
159,0,0,3794.0,37,98,19.52,114.8,101,16.37,192.6,5,3.29,12.2,108,11.66,259.0,510,0,0,0
103,1,34,992.0,8,80,23.6,138.8,108,12.07,142.0,7,3.19,11.8,77,8.27,183.8,415,0,1,0
150,0,27,3691.0,19,112,35.67,209.8,80,13.18,155.0,6,1.94,7.2,111,11.32,251.5,408,0,1,0
37,3,0,1054.0,6,98,22.93,134.9,130,21.11,248.4,2,3.97,14.7,113,10.63,236.2,408,0,0,0
33,0,0,4462.0,2,99,27.88,164.0,102,13.01,153.1,4,1.73,6.4,104,5.57,123.8,415,1,0,0
55,1,0,3278.0,41,130,41.74,245.5,54,16.38,192.7,4,2.46,9.1,83,6.38,141.7,415,0,0,0
134,0,32,2575.0,6,94,13.65,80.3,124,16.99,199.9,3,4.48,16.6,117,7.69,170.8,408,0,1,0
107,2,0,933.0,6,90,15.42,90.7,109,17.64,207.5,5,1.51,5.6,96,7.62,169.4,408,0,0,0
80,1,36,545.0,19,115,32.35,190.3,78,21.81,256.6,4,1.03,3.8,145,9.67,214.9,408,0,1,0
78,1,0,1795.0,25,108,18.46,108.6,126,17.84,209.9,5,2.13,7.9,117,10.02,222.6,408,0,0,1
85,4,17,2338.0,26,88,15.27,89.8,75,19.82,233.2,7,2.51,9.3,116,7.46,165.7,408,0,1,1
61,2,15,1012.0,0,106,42.91,252.4,69,15.96,187.8,3,2.7,10.0,137,11.68,259.6,415,0,1,0
