NUM_00,CAT_00,CAT_01,CAT_02,CAT_03,NUM_01,CAT_04,CAT_05,CAT_06,NUM_02,CAT_07,NUM_03,NUM_04,NUM_05,NUM_06,CAT_08,target
41,blue-collar,married,secondary,no,1011.0,yes,no,cellular,19,nov,113.0,1,174.0,4.0,other,0
36,blue-collar,married,secondary,no,219.0,no,no,unknown,11,jun,47.0,7,-1.0,0.0,unknown,0
32,blue-collar,single,secondary,yes,-575.0,yes,no,cellular,14,may,24.0,6,346.0,9.0,failure,0
46,self-employed,divorced,secondary,no,0.0,no,no,unknown,10,aug,6.0,1,-1.0,0.0,unknown,0
35,technician,married,secondary,no,254.0,no,no,cellular,8,aug,153.0,7,-1.0,0.0,unknown,0
60,retired,divorced,tertiary,no,2.0,no,no,cellular,2,mar,228.0,4,390.0,2.0,other,1
30,management,single,secondary,no,19.0,no,no,cellular,26,aug,191.0,2,-1.0,0.0,unknown,0
51,services,single,secondary,no,510.0,no,no,telephone,22,jul,68.0,4,-1.0,0.0,unknown,0
29,blue-collar,married,secondary,no,228.0,yes,no,cellular,11,may,12.0,8,342.0,9.0,failure,0
58,retired,married,primary,no,90.0,yes,no,unknown,27,may,144.0,1,-1.0,0.0,unknown,0
37,unemployed,married,primary,no,236.0,yes,no,cellular,4,feb,101.0,1,-1.0,0.0,unknown,0
42,management,married,tertiary,no,356.0,no,no,cellular,19,aug,129.0,4,-1.0,0.0,unknown,0
27,admin.,married,secondary,no,-247.0,yes,yes,unknown,4,jun,344.0,2,-1.0,0.0,unknown,0
44,technician,single,secondary,no,244.0,yes,no,cellular,12,aug,1735.0,4,-1.0,0.0,unknown,1
36,management,married,tertiary,no,428.0,no,no,unknown,28,may,121.0,1,-1.0,0.0,unknown,0
36,blue-collar,married,primary,no,0.0,no,no,unknown,6,jun,149.0,1,-1.0,0.0,unknown,0
30,technician,single,tertiary,no,4459.0,no,no,cellular,11,aug,149.0,2,-1.0,0.0,unknown,0
58,blue-collar,married,secondary,no,2592.0,yes,no,unknown,25,jun,249.0,1,-1.0,0.0,unknown,0
55,housemaid,married,primary,no,0.0,no,no,cellular,18,aug,984.0,2,-1.0,0.0,unknown,0
52,technician,married,unknown,no,370.0,yes,no,cellular,15,jul,101.0,2,-1.0,0.0,unknown,0
52,blue-collar,married,secondary,no,408.0,no,no,cellular,29,jan,338.0,2,-1.0,0.0,unknown,0
42,technician,divorced,secondary,no,-593.0,no,no,cellular,28,jan,69.0,1,-1.0,0.0,unknown,0
35,technician,single,tertiary,no,33.0,no,no,cellular,29,aug,300.0,2,-1.0,0.0,unknown,0
52,technician,divorced,secondary,no,409.0,yes,no,unknown,15,may,73.0,7,-1.0,0.0,unknown,0
28,blue-collar,married,secondary,no,619.0,no,no,telephone,7,jul,327.0,2,-1.0,0.0,unknown,0
36,blue-collar,married,secondary,no,708.0,yes,no,telephone,21,nov,43.0,1,-1.0,0.0,unknown,0
42,management,married,tertiary,no,294.0,no,no,cellular,26,aug,513.0,1,-1.0,0.0,unknown,1
32,technician,single,secondary,no,535.0,yes,yes,unknown,27,may,156.0,2,-1.0,0.0,unknown,0
35,blue-collar,married,primary,no,883.0,yes,yes,unknown,20,jun,18.0,5,-1.0,0.0,unknown,0
47,technician,married,secondary,no,677.0,no,no,cellular,20,aug,131.0,8,-1.0,0.0,unknown,0
57,technician,married,secondary,no,458.0,no,yes,cellular,15,jul,177.0,3,-1.0,0.0,unknown,0
36,management,divorced,tertiary,no,668.0,yes,no,cellular,5,may,623.0,1,-1.0,0.0,unknown,0
52,services,married,secondary,no,627.0,no,no,cellular,29,aug,174.0,10,-1.0,0.0,unknown,0
53,management,married,tertiary,no,9072.0,no,no,cellular,18,nov,117.0,2,-1.0,0.0,unknown,0
57,housemaid,married,primary,no,2.0,no,no,telephone,9,jul,138.0,3,-1.0,0.0,unknown,0
32,blue-collar,married,primary,no,0.0,yes,yes,cellular,8,may,82.0,2,361.0,4.0,failure,0
34,technician,married,tertiary,no,5547.0,yes,no,cellular,19,aug,73.0,6,-1.0,0.0,unknown,0
65,retired,married,primary,no,343.0,no,no,telephone,5,feb,159.0,2,-1.0,0.0,unknown,0
52,technician,divorced,secondary,no,5102.0,no,no,cellular,8,aug,117.0,2,-1.0,0.0,unknown,0
33,technician,single,tertiary,no,1257.0,yes,no,cellular,22,jul,66.0,1,-1.0,0.0,unknown,0
36,management,married,tertiary,no,918.0,no,no,cellular,28,aug,58.0,8,-1.0,0.0,unknown,0
45,technician,divorced,secondary,no,-14.0,no,no,cellular,18,nov,39.0,2,127.0,3.0,failure,0
56,blue-collar,married,secondary,no,1210.0,no,no,unknown,11,jun,935.0,1,-1.0,0.0,unknown,1
50,services,divorced,secondary,no,81.0,no,no,cellular,8,may,746.0,2,-1.0,0.0,unknown,0
40,management,married,tertiary,no,0.0,yes,no,telephone,16,jul,87.0,5,-1.0,0.0,unknown,0
49,management,divorced,tertiary,no,2564.0,yes,no,cellular,31,jul,744.0,8,-1.0,0.0,unknown,0
38,blue-collar,married,primary,no,506.0,yes,yes,unknown,12,jun,122.0,1,-1.0,0.0,unknown,0
44,services,divorced,secondary,no,2586.0,yes,no,unknown,5,may,160.0,1,-1.0,0.0,unknown,0
55,self-employed,married,primary,no,0.0,no,no,cellular,8,aug,138.0,2,-1.0,0.0,unknown,0
59,housemaid,married,primary,no,1100.0,no,no,cellular,18,aug,147.0,10,-1.0,0.0,unknown,0
33,technician,single,secondary,yes,329.0,no,no,cellular,12,aug,137.0,2,-1.0,0.0,unknown,0
68,retired,married,tertiary,no,2820.0,no,no,cellular,28,aug,109.0,2,-1.0,0.0,unknown,0
32,housemaid,married,tertiary,no,357.0,yes,no,cellular,18,nov,175.0,2,-1.0,0.0,unknown,0
57,retired,married,primary,no,3518.0,yes,no,cellular,25,aug,626.0,3,-1.0,0.0,unknown,1
30,services,single,secondary,no,85.0,yes,no,cellular,10,jul,81.0,7,-1.0,0.0,unknown,0
39,blue-collar,married,primary,no,1433.0,yes,no,cellular,8,may,182.0,2,366.0,1.0,other,0
45,services,married,unknown,no,293.0,no,no,cellular,24,jul,196.0,2,-1.0,0.0,unknown,0
31,management,single,tertiary,no,515.0,no,no,cellular,1,jun,296.0,5,-1.0,0.0,unknown,1
37,admin.,single,secondary,no,686.0,yes,no,cellular,5,may,253.0,3,280.0,2.0,failure,0
60,admin.,married,secondary,no,1025.0,no,no,cellular,6,aug,388.0,8,-1.0,0.0,unknown,0
26,admin.,single,secondary,no,160.0,no,yes,cellular,4,may,172.0,2,-1.0,0.0,unknown,0
37,management,single,tertiary,no,33.0,yes,no,cellular,12,mar,186.0,1,-1.0,0.0,unknown,1
32,blue-collar,married,secondary,no,1484.0,yes,no,unknown,30,may,363.0,7,-1.0,0.0,unknown,0
31,technician,single,secondary,no,304.0,no,no,cellular,29,jan,293.0,2,160.0,2.0,other,0
41,blue-collar,married,secondary,no,193.0,yes,no,unknown,29,may,130.0,1,-1.0,0.0,unknown,0
36,blue-collar,single,secondary,no,40.0,yes,no,cellular,27,aug,259.0,3,475.0,4.0,success,1
51,services,married,primary,no,294.0,no,no,unknown,16,jun,112.0,2,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,1.0,yes,no,cellular,9,jul,290.0,2,-1.0,0.0,unknown,0
39,housemaid,married,secondary,no,1444.0,no,no,telephone,25,jul,362.0,8,-1.0,0.0,unknown,1
49,technician,married,secondary,no,905.0,no,no,cellular,21,dec,385.0,7,131.0,2.0,failure,0
29,services,single,tertiary,no,1788.0,no,no,cellular,4,feb,303.0,1,100.0,1.0,success,0
34,housemaid,married,tertiary,no,4958.0,yes,no,cellular,19,nov,175.0,1,183.0,1.0,failure,0
30,services,married,tertiary,no,1019.0,no,no,cellular,4,feb,155.0,1,234.0,1.0,other,0
33,services,divorced,secondary,no,69.0,yes,no,cellular,2,feb,300.0,2,-1.0,0.0,unknown,0
37,technician,married,secondary,no,0.0,yes,no,cellular,22,apr,1288.0,3,-1.0,0.0,unknown,1
44,self-employed,married,tertiary,no,11757.0,no,no,cellular,7,may,152.0,2,-1.0,0.0,unknown,0
39,services,married,secondary,no,1970.0,yes,no,unknown,8,jun,30.0,1,404.0,2.0,success,0
46,blue-collar,married,secondary,no,521.0,yes,no,cellular,29,jan,246.0,1,226.0,3.0,failure,0
32,management,married,tertiary,no,2667.0,yes,no,cellular,4,sep,171.0,2,186.0,2.0,failure,0
33,technician,single,tertiary,no,6281.0,yes,no,cellular,1,jul,1057.0,1,393.0,4.0,success,0
30,management,single,tertiary,no,188.0,no,no,cellular,28,jan,66.0,1,-1.0,0.0,unknown,0
38,blue-collar,married,secondary,no,84.0,no,yes,telephone,11,jul,328.0,2,-1.0,0.0,unknown,0
25,blue-collar,single,primary,no,147.0,yes,no,cellular,20,apr,59.0,2,322.0,2.0,failure,0
26,student,single,secondary,no,119.0,no,no,cellular,3,feb,247.0,3,-1.0,0.0,unknown,0
31,technician,single,tertiary,no,426.0,yes,no,unknown,23,may,82.0,7,-1.0,0.0,unknown,0
41,entrepreneur,married,tertiary,no,1065.0,yes,yes,unknown,29,may,553.0,1,-1.0,0.0,unknown,0
26,blue-collar,single,primary,no,93.0,yes,no,cellular,14,may,43.0,3,-1.0,0.0,unknown,0
28,blue-collar,single,secondary,no,2909.0,no,no,cellular,6,feb,205.0,7,-1.0,0.0,unknown,0
50,technician,married,secondary,no,797.0,yes,no,unknown,6,may,354.0,1,-1.0,0.0,unknown,0
56,retired,married,primary,no,3149.0,no,no,cellular,7,aug,142.0,3,-1.0,0.0,unknown,0
40,services,married,secondary,no,376.0,yes,yes,unknown,11,jun,268.0,2,-1.0,0.0,unknown,0
44,management,divorced,tertiary,no,-90.0,yes,no,cellular,21,jul,472.0,1,-1.0,0.0,unknown,0
52,services,married,secondary,no,992.0,yes,no,cellular,27,jan,342.0,1,92.0,2.0,success,1
43,housemaid,married,secondary,no,618.0,no,no,unknown,17,jun,89.0,4,-1.0,0.0,unknown,0
25,student,single,unknown,no,92.0,no,no,cellular,27,may,297.0,1,-1.0,0.0,unknown,0
36,management,married,tertiary,no,1113.0,no,no,cellular,1,sep,212.0,1,-1.0,0.0,unknown,1
51,blue-collar,married,secondary,no,1151.0,yes,yes,cellular,29,jul,125.0,2,-1.0,0.0,unknown,0
39,technician,married,secondary,no,-475.0,yes,no,cellular,7,may,168.0,3,301.0,1.0,failure,0
43,blue-collar,divorced,primary,no,-57.0,yes,no,unknown,16,may,221.0,2,-1.0,0.0,unknown,0
44,blue-collar,married,primary,no,622.0,yes,no,unknown,21,feb,66.0,1,-1.0,0.0,unknown,0
49,admin.,married,tertiary,no,6574.0,no,no,cellular,8,jun,138.0,3,-1.0,0.0,unknown,1
49,self-employed,married,tertiary,no,99.0,yes,yes,cellular,31,aug,83.0,1,-1.0,0.0,unknown,0
40,technician,single,tertiary,no,226.0,no,no,cellular,15,jan,176.0,2,-1.0,0.0,unknown,0
48,services,married,secondary,no,400.0,yes,yes,cellular,13,aug,158.0,1,-1.0,0.0,unknown,0
24,blue-collar,single,secondary,no,-10.0,yes,no,unknown,13,may,106.0,1,-1.0,0.0,unknown,0
78,retired,divorced,tertiary,no,1016.0,no,no,cellular,22,jun,524.0,1,-1.0,0.0,unknown,0
23,blue-collar,single,unknown,no,817.0,yes,no,cellular,18,may,123.0,1,-1.0,0.0,unknown,0
58,housemaid,married,secondary,no,2705.0,no,no,telephone,14,aug,137.0,1,-1.0,0.0,unknown,0
36,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,9,apr,339.0,1,-1.0,0.0,unknown,0
30,management,married,tertiary,no,32.0,yes,no,unknown,6,may,122.0,3,-1.0,0.0,unknown,0
38,blue-collar,married,primary,no,346.0,no,no,cellular,6,feb,15.0,3,9.0,3.0,other,0
23,housemaid,single,secondary,no,650.0,yes,no,cellular,14,may,136.0,1,367.0,4.0,failure,0
41,management,married,secondary,no,1471.0,yes,no,cellular,18,nov,233.0,2,-1.0,0.0,unknown,0
40,services,married,primary,no,-45.0,no,yes,cellular,8,jul,166.0,1,-1.0,0.0,unknown,0
49,technician,divorced,secondary,no,-96.0,no,yes,cellular,12,aug,252.0,3,-1.0,0.0,unknown,0
36,technician,married,secondary,no,1345.0,yes,no,cellular,18,nov,82.0,1,172.0,3.0,failure,0
51,technician,married,secondary,no,580.0,yes,no,telephone,2,nov,117.0,5,-1.0,0.0,unknown,0
30,management,married,tertiary,no,112.0,yes,no,cellular,29,jan,464.0,2,258.0,1.0,other,0
32,technician,single,secondary,no,1179.0,no,no,telephone,29,aug,116.0,2,-1.0,0.0,unknown,0
26,management,single,tertiary,no,-630.0,yes,yes,unknown,3,jun,192.0,2,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,225.0,yes,no,cellular,17,apr,574.0,1,150.0,1.0,failure,1
29,management,married,tertiary,no,451.0,no,no,cellular,4,may,54.0,1,96.0,1.0,failure,0
33,management,married,tertiary,no,1148.0,no,no,cellular,19,nov,299.0,1,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,2526.0,yes,no,unknown,20,jun,25.0,8,-1.0,0.0,unknown,0
47,technician,married,secondary,no,1571.0,yes,no,cellular,11,may,261.0,1,369.0,2.0,failure,0
31,admin.,single,secondary,no,0.0,yes,no,cellular,16,jul,1056.0,2,-1.0,0.0,unknown,0
32,services,single,secondary,no,746.0,no,no,cellular,4,feb,305.0,1,-1.0,0.0,unknown,0
32,technician,single,tertiary,no,449.0,no,no,cellular,8,aug,231.0,2,-1.0,0.0,unknown,0
57,admin.,married,secondary,no,2518.0,yes,no,cellular,11,jul,82.0,2,-1.0,0.0,unknown,0
30,blue-collar,married,secondary,no,1177.0,no,yes,cellular,8,jul,220.0,2,-1.0,0.0,unknown,0
32,management,single,tertiary,no,11315.0,no,no,unknown,23,may,286.0,1,-1.0,0.0,unknown,0
29,services,single,secondary,no,2099.0,yes,yes,unknown,19,may,171.0,2,-1.0,0.0,unknown,0
44,blue-collar,single,primary,no,-24.0,no,no,telephone,7,jul,564.0,1,-1.0,0.0,unknown,0
44,management,single,secondary,no,3684.0,yes,no,cellular,17,nov,35.0,3,-1.0,0.0,unknown,0
40,technician,married,secondary,yes,32.0,yes,no,cellular,11,aug,55.0,4,-1.0,0.0,unknown,0
50,unemployed,married,secondary,no,306.0,yes,no,unknown,4,jun,117.0,1,-1.0,0.0,unknown,0
41,technician,married,secondary,no,994.0,no,no,cellular,22,aug,117.0,4,-1.0,0.0,unknown,0
36,management,married,tertiary,no,-196.0,yes,yes,cellular,17,apr,43.0,1,-1.0,0.0,unknown,0
31,management,married,secondary,no,678.0,yes,no,cellular,29,jan,249.0,1,259.0,4.0,failure,0
51,blue-collar,single,primary,no,368.0,yes,no,unknown,9,may,205.0,1,-1.0,0.0,unknown,0
35,blue-collar,single,secondary,no,12223.0,yes,yes,unknown,5,may,177.0,1,-1.0,0.0,unknown,0
50,blue-collar,married,secondary,no,95.0,yes,no,unknown,15,may,468.0,5,-1.0,0.0,unknown,0
31,admin.,married,secondary,no,728.0,yes,yes,unknown,28,may,104.0,4,-1.0,0.0,unknown,0
58,blue-collar,married,secondary,no,3148.0,no,yes,cellular,13,aug,57.0,2,-1.0,0.0,unknown,0
38,technician,married,secondary,no,13.0,no,no,cellular,21,aug,311.0,2,-1.0,0.0,unknown,0
54,management,divorced,tertiary,no,-449.0,yes,no,cellular,14,may,691.0,1,-1.0,0.0,unknown,1
45,admin.,married,secondary,no,236.0,no,no,cellular,20,aug,703.0,2,-1.0,0.0,unknown,1
46,technician,married,secondary,no,2098.0,no,no,cellular,7,aug,110.0,2,-1.0,0.0,unknown,0
29,admin.,married,secondary,no,544.0,no,yes,cellular,24,jul,97.0,2,-1.0,0.0,unknown,0
50,services,married,secondary,no,683.0,yes,yes,unknown,26,may,129.0,3,-1.0,0.0,unknown,0
31,admin.,married,secondary,no,352.0,no,no,telephone,28,oct,60.0,1,-1.0,0.0,unknown,0
42,management,divorced,tertiary,no,580.0,yes,no,cellular,31,jul,216.0,2,-1.0,0.0,unknown,0
59,unemployed,married,secondary,no,309.0,no,no,cellular,28,jan,300.0,1,-1.0,0.0,unknown,0
34,blue-collar,divorced,tertiary,no,12409.0,no,no,cellular,16,mar,189.0,1,480.0,4.0,other,0
63,retired,married,secondary,no,588.0,no,no,cellular,19,oct,143.0,2,-1.0,0.0,unknown,0
28,blue-collar,married,secondary,no,8.0,yes,no,cellular,15,may,196.0,1,-1.0,0.0,unknown,0
36,admin.,single,secondary,no,1414.0,yes,no,cellular,16,apr,244.0,1,-1.0,0.0,unknown,0
31,blue-collar,married,secondary,no,1716.0,yes,no,cellular,13,apr,542.0,2,340.0,2.0,other,0
34,blue-collar,single,secondary,no,869.0,no,no,cellular,31,aug,89.0,1,-1.0,0.0,unknown,0
27,technician,single,secondary,no,471.0,yes,yes,cellular,24,jul,136.0,2,-1.0,0.0,unknown,0
31,management,single,tertiary,no,9421.0,no,no,cellular,25,nov,372.0,1,-1.0,0.0,unknown,1
57,retired,married,secondary,no,523.0,no,yes,cellular,2,feb,49.0,6,-1.0,0.0,unknown,0
49,technician,married,secondary,no,788.0,no,no,unknown,17,jun,162.0,7,-1.0,0.0,unknown,0
38,management,divorced,tertiary,no,151.0,yes,no,cellular,17,jul,50.0,1,-1.0,0.0,unknown,0
47,housemaid,married,secondary,no,2524.0,no,no,cellular,12,oct,105.0,1,-1.0,0.0,unknown,1
38,management,married,tertiary,no,0.0,no,no,cellular,5,feb,214.0,2,-1.0,0.0,unknown,0
37,admin.,single,secondary,no,115.0,no,no,cellular,4,aug,236.0,1,92.0,4.0,failure,0
47,admin.,married,secondary,no,718.0,yes,yes,cellular,5,aug,195.0,2,-1.0,0.0,unknown,0
36,management,single,tertiary,no,1027.0,yes,no,cellular,4,jun,151.0,1,-1.0,0.0,unknown,0
33,technician,single,secondary,no,3806.0,yes,no,cellular,8,may,95.0,3,-1.0,0.0,unknown,0
31,unemployed,single,tertiary,no,133.0,yes,no,unknown,9,may,480.0,2,-1.0,0.0,unknown,0
21,student,single,secondary,no,398.0,yes,no,cellular,11,may,295.0,3,-1.0,0.0,unknown,0
43,services,married,secondary,no,278.0,yes,no,unknown,26,may,14.0,20,-1.0,0.0,unknown,0
28,blue-collar,married,secondary,no,269.0,yes,no,unknown,3,jun,615.0,1,-1.0,0.0,unknown,0
29,blue-collar,married,primary,no,7.0,yes,no,cellular,12,may,69.0,3,-1.0,0.0,unknown,0
40,technician,married,secondary,no,500.0,yes,no,cellular,17,jul,175.0,3,-1.0,0.0,unknown,0
54,management,divorced,tertiary,no,5475.0,no,no,cellular,21,oct,1032.0,1,91.0,4.0,success,1
53,blue-collar,married,primary,no,421.0,yes,no,cellular,20,nov,677.0,1,-1.0,0.0,unknown,1
30,management,single,tertiary,no,1243.0,yes,no,telephone,13,nov,86.0,1,174.0,1.0,failure,0
53,self-employed,married,secondary,no,1066.0,yes,no,cellular,18,nov,110.0,1,186.0,3.0,failure,0
26,blue-collar,single,secondary,no,153.0,yes,no,unknown,9,may,386.0,1,-1.0,0.0,unknown,0
40,blue-collar,married,primary,no,127.0,yes,no,cellular,17,apr,76.0,1,-1.0,0.0,unknown,0
38,self-employed,married,secondary,no,138.0,no,no,unknown,9,may,182.0,3,-1.0,0.0,unknown,0
48,admin.,married,secondary,no,113.0,yes,yes,cellular,9,jul,532.0,1,-1.0,0.0,unknown,0
59,blue-collar,single,primary,no,-86.0,no,no,cellular,11,jul,16.0,2,-1.0,0.0,unknown,0
32,services,single,secondary,no,459.0,yes,no,unknown,8,may,202.0,2,-1.0,0.0,unknown,0
60,retired,divorced,tertiary,no,4.0,yes,no,cellular,2,dec,415.0,1,190.0,5.0,failure,1
35,admin.,single,secondary,no,-67.0,no,yes,cellular,21,jul,84.0,1,-1.0,0.0,unknown,0
43,admin.,divorced,secondary,no,57.0,no,no,unknown,11,jun,46.0,1,-1.0,0.0,unknown,0
70,retired,divorced,secondary,no,0.0,no,no,cellular,8,sep,206.0,1,-1.0,0.0,unknown,1
53,blue-collar,married,secondary,no,1852.0,yes,no,unknown,29,may,134.0,4,-1.0,0.0,unknown,0
34,management,single,tertiary,no,575.0,no,no,cellular,9,mar,116.0,1,-1.0,0.0,unknown,1
30,admin.,single,secondary,no,-36.0,no,no,cellular,16,jul,561.0,9,-1.0,0.0,unknown,1
35,services,single,primary,no,790.0,no,no,cellular,8,jul,221.0,1,-1.0,0.0,unknown,0
36,management,married,tertiary,no,0.0,yes,no,cellular,29,jan,86.0,1,237.0,17.0,other,0
31,self-employed,married,tertiary,no,414.0,no,no,cellular,14,aug,169.0,5,-1.0,0.0,unknown,0
38,technician,single,secondary,no,0.0,no,no,cellular,22,aug,305.0,2,-1.0,0.0,unknown,0
33,admin.,single,secondary,no,352.0,yes,no,unknown,5,may,225.0,2,-1.0,0.0,unknown,0
39,management,married,secondary,no,2445.0,no,no,unknown,16,jun,303.0,5,-1.0,0.0,unknown,0
45,unemployed,single,primary,no,2249.0,yes,no,cellular,9,feb,247.0,5,-1.0,0.0,unknown,0
33,housemaid,married,primary,no,451.0,yes,no,cellular,11,may,327.0,1,-1.0,0.0,unknown,0
42,blue-collar,married,secondary,no,366.0,yes,no,cellular,5,feb,150.0,1,-1.0,0.0,unknown,0
30,blue-collar,married,primary,no,2607.0,yes,no,unknown,28,may,158.0,10,-1.0,0.0,unknown,0
39,blue-collar,married,primary,no,3127.0,yes,yes,unknown,5,jun,451.0,2,-1.0,0.0,unknown,0
45,blue-collar,married,primary,no,5461.0,yes,no,cellular,20,nov,841.0,2,-1.0,0.0,unknown,1
36,blue-collar,married,tertiary,yes,-530.0,yes,no,cellular,21,nov,36.0,2,-1.0,0.0,unknown,0
41,blue-collar,divorced,secondary,no,927.0,yes,no,cellular,20,nov,343.0,2,-1.0,0.0,unknown,0
36,technician,married,secondary,no,300.0,no,no,unknown,9,jun,287.0,1,-1.0,0.0,unknown,0
52,services,married,secondary,no,497.0,yes,no,telephone,15,jul,265.0,5,-1.0,0.0,unknown,0
40,management,divorced,tertiary,no,502.0,yes,no,cellular,3,feb,267.0,4,270.0,3.0,other,0
31,admin.,single,secondary,no,78.0,yes,no,cellular,11,may,360.0,1,370.0,1.0,other,0
34,technician,married,secondary,no,159.0,yes,no,cellular,18,oct,252.0,1,-1.0,0.0,unknown,1
57,retired,divorced,tertiary,no,3875.0,no,no,cellular,19,nov,130.0,2,-1.0,0.0,unknown,0
56,technician,married,secondary,no,124.0,yes,no,cellular,28,jul,341.0,12,-1.0,0.0,unknown,0
34,management,single,tertiary,no,4348.0,yes,no,cellular,28,aug,373.0,8,-1.0,0.0,unknown,0
38,admin.,single,secondary,no,2600.0,yes,no,cellular,19,nov,67.0,1,-1.0,0.0,unknown,0
51,services,married,primary,no,636.0,yes,yes,telephone,18,may,36.0,6,-1.0,0.0,unknown,0
55,technician,single,secondary,no,11.0,no,no,unknown,20,jun,14.0,2,-1.0,0.0,unknown,0
47,blue-collar,divorced,primary,no,409.0,yes,no,cellular,13,may,143.0,2,364.0,1.0,other,0
37,management,married,tertiary,no,49.0,no,yes,cellular,22,aug,132.0,1,-1.0,0.0,unknown,0
50,admin.,divorced,secondary,no,3423.0,yes,yes,unknown,4,jun,192.0,6,-1.0,0.0,unknown,0
39,admin.,single,secondary,no,1965.0,yes,no,cellular,8,may,247.0,1,-1.0,0.0,unknown,0
33,admin.,single,tertiary,no,193.0,no,no,unknown,5,may,132.0,2,-1.0,0.0,unknown,0
39,services,married,secondary,no,2843.0,yes,no,unknown,19,jun,585.0,1,-1.0,0.0,unknown,1
31,blue-collar,single,secondary,no,19.0,yes,no,unknown,19,may,178.0,5,-1.0,0.0,unknown,0
42,blue-collar,married,secondary,no,-336.0,yes,no,cellular,14,jul,151.0,2,-1.0,0.0,unknown,0
42,housemaid,single,secondary,no,578.0,no,no,telephone,28,jan,44.0,1,-1.0,0.0,unknown,0
35,technician,single,tertiary,no,2012.0,yes,no,unknown,20,may,413.0,2,-1.0,0.0,unknown,0
43,management,single,tertiary,no,5658.0,no,no,unknown,12,jun,462.0,3,-1.0,0.0,unknown,0
48,housemaid,married,secondary,no,3570.0,no,no,cellular,5,jun,58.0,2,-1.0,0.0,unknown,0
37,management,married,tertiary,no,784.0,yes,no,cellular,9,feb,41.0,3,-1.0,0.0,unknown,0
82,retired,married,tertiary,no,278.0,no,no,cellular,16,feb,223.0,7,-1.0,0.0,unknown,0
32,blue-collar,divorced,primary,no,-156.0,yes,no,cellular,24,jul,129.0,2,-1.0,0.0,unknown,0
28,technician,single,tertiary,no,0.0,yes,no,cellular,15,apr,217.0,2,-1.0,0.0,unknown,0
32,blue-collar,single,secondary,no,1029.0,no,no,cellular,5,jul,175.0,4,-1.0,0.0,unknown,0
39,blue-collar,married,primary,no,476.0,yes,no,cellular,12,may,212.0,1,349.0,4.0,failure,0
41,technician,married,secondary,no,871.0,yes,no,unknown,6,may,145.0,1,-1.0,0.0,unknown,0
25,student,single,secondary,no,331.0,no,no,telephone,26,aug,170.0,4,-1.0,0.0,unknown,1
47,technician,married,secondary,no,459.0,no,no,cellular,28,jan,226.0,1,-1.0,0.0,unknown,0
33,management,married,tertiary,no,864.0,yes,no,cellular,20,apr,170.0,1,235.0,19.0,failure,0
29,self-employed,married,secondary,no,425.0,yes,no,unknown,5,jun,562.0,15,-1.0,0.0,unknown,1
52,technician,married,unknown,no,7.0,no,no,unknown,6,may,203.0,2,-1.0,0.0,unknown,0
46,blue-collar,married,primary,no,248.0,no,yes,cellular,6,aug,196.0,2,-1.0,0.0,unknown,0
26,management,single,tertiary,no,4683.0,yes,no,telephone,5,nov,5.0,1,-1.0,0.0,unknown,0
